,ags,name
14947,150855051365,"Wegeleben, Stadt"
14950,150860005005,Biederitz
14952,150860015015,"Burg, Stadt"
14954,150860035035,Elbe-Parey
14956,150860040040,"Genthin, Stadt"
14958,150860055055,"Gommern, Stadt"
14960,150860080080,"Jerichow, Stadt"
14962,150860140140,"Möckern, Stadt"
14964,150860145145,Möser
14967,150870015015,"Allstedt, Stadt"
14969,150870031031,"Arnstein, Stadt"
14971,150870130130,"Eisleben, Lutherstadt"
14973,150870165165,"Gerbstedt, Stadt"
14975,150870220220,"Hettstedt, Stadt"
14977,150870275275,"Mansfeld, Stadt"
14979,150870370370,"Sangerhausen, Stadt"
14981,150870386386,Seegebiet Mansfelder Land
14983,150870412412,Südharz
14985,150875051055,Berga
14986,150875051101,Brücken-Hackpfüffel
14987,150875051125,Edersleben
14988,150875051250,"Kelbra (Kyffhäuser), Stadt"
14989,150875051440,Wallhausen
14991,150875052010,Ahlsdorf
14992,150875052045,Benndorf
14993,150875052070,Blankenheim
14994,150875052075,Bornstedt
14995,150875052205,Helbra
14996,150875052210,Hergisdorf
14997,150875052260,Klostermansfeld
14998,150875052470,Wimmelburg
15001,150880020020,"Bad Dürrenberg, Stadt"
15003,150880025025,"Bad Lauchstädt, Goethestadt"
15005,150880065065,"Braunsbedra, Stadt"
15007,150880150150,Kabelsketal
15009,150880195195,"Landsberg, Stadt"
15011,150880205205,"Leuna, Stadt"
15013,150880216216,"Wettin-Löbejün, Stadt"
15015,150880220220,"Merseburg, Stadt"
15017,150880235235,"Mücheln (Geiseltal), Stadt"
15019,150880295295,Petersberg
15021,150880305305,"Querfurt, Stadt"
15023,150880319319,Salzatal
15025,150880330330,Schkopau
15027,150880365365,Teutschenthal
15029,150885051030,Barnstädt
15030,150885051100,Farnstädt
15031,150885051250,Nemsdorf-Göhrendorf
15032,150885051265,Obhausen
15033,150885051340,"Schraplau, Stadt"
15034,150885051355,Steigra
15037,150890015015,"Aschersleben, Stadt"
15039,150890026026,"Barby, Stadt"
15041,150890030030,"Bernburg (Saale), Stadt"
15043,150890042042,Bördeland
15045,150890055055,"Calbe (Saale), Stadt"
15047,150890175175,"Hecklingen, Stadt"
15049,150890195195,"Könnern, Stadt"
15051,150890235235,"Nienburg (Saale), Stadt"
15053,150890305305,"Schönebeck (Elbe), Stadt"
15055,150890307307,"Seeland, Stadt"
15057,150890310310,"Staßfurt, Stadt"
15059,150895051041,Bördeaue
15060,150895051043,Börde-Hakel
15061,150895051045,Borne
15062,150895051075,"Egeln, Stadt"
15063,150895051365,Wolmirsleben
15065,150895052005,"Alsleben (Saale), Stadt"
15066,150895052130,Giersleben
15067,150895052165,"Güsten, Stadt"
15068,150895052185,Ilberstedt
15069,150895052245,Plötzkau
15072,150900070070,"Bismark (Altmark), Stadt"
15074,150900225225,"Havelberg, Hansestadt"
15076,150900415415,"Osterburg (Altmark), Hansestadt"
15078,150900535535,"Stendal, Hansestadt"
15080,150900546546,"Tangerhütte, Stadt"
15082,150900550550,"Tangermünde, Stadt"
15084,150905051010,"Arneburg, Stadt"
15085,150905051135,Eichstedt (Altmark)
15086,150905051180,Goldbeck
15087,150905051220,Hassel
15088,150905051245,Hohenberg-Krusemark
15089,150905051270,Iden
15090,150905051435,Rochau
15091,150905051610,"Werben (Elbe), Hansestadt"
15093,150905052285,Kamern
15094,150905052310,Klietz
15095,150905052445,"Sandau (Elbe), Stadt"
15096,150905052485,Schollene
15097,150905052500,Schönhausen (Elbe)
15098,150905052631,Wust-Fischbeck
15100,150905053003,Aland
15101,150905053007,Altmärkische Höhe
15102,150905053008,Altmärkische Wische
15103,150905053520,"Seehausen (Altmark), Hansestadt"
15104,150905053635,Zehrental
15107,150910010010,"Annaburg, Stadt"
15109,150910020020,"Bad Schmiedeberg, Stadt"
15111,150910060060,"Coswig (Anhalt), Stadt"
15113,150910110110,"Gräfenhainichen, Stadt"
15115,150910145145,"Jessen (Elster), Stadt"
15117,150910160160,"Kemberg, Stadt"
15119,150910241241,"Oranienbaum-Wörlitz, Stadt"
15121,150910375375,"Wittenberg, Lutherstadt"
15123,150910391391,"Zahna-Elster, Stadt"
15128,160510000000,"Erfurt, Stadt"
15131,160520000000,"Gera, Stadt"
15134,160530000000,"Jena, Stadt"
15137,160540000000,"Suhl, Stadt"
15140,160550000000,"Weimar, Stadt"
15143,160560000000,"Eisenach, Stadt"
15146,160610045045,"Heilbad Heiligenstadt, Stadt"
15148,160610115115,"Leinefelde-Worbis, Stadt"
15150,160615001003,Berlingerode
15151,160615001015,Brehme
15152,160615001026,Ecklingerode
15153,160615001031,Ferna
15154,160615001052,Hundeshagen
15155,160615001094,Tastungen
15156,160615001103,Wehnde
15157,160615001114,Teistungen
15159,160615003025,"Dingelstädt, Stadt"
15160,160615003046,Helmsdorf
15161,160615003054,Kallmerode
15162,160615003055,Kefferhausen
15163,160615003061,Kreuzebra
15164,160615003087,Silberhausen
15166,160615004022,Deuna
15167,160615004038,Gerterode
15168,160615004043,Hausen
15169,160615004059,Kleinbartloff
15170,160615004074,Niederorschel
15171,160615004099,Vollenborn
15173,160615005011,Bockelnhagen
15174,160615005051,Holungen
15175,160615005053,Jützenbach
15176,160615005088,Silkerode
15177,160615005092,Steinrode
15178,160615005093,Stöckey
15179,160615005104,Weißenborn-Lüderode
15180,160615005112,Zwinge
15181,160615005116,Am Ohmberg
15183,160615006017,Breitenworbis
15184,160615006019,Buhla
15185,160615006037,Gernrode
15186,160615006044,Haynrode
15187,160615006058,Kirchworbis
15189,160615008001,Arenshausen
15190,160615008014,Bornhagen
15191,160615008021,Burgwalde
15192,160615008032,Freienhagen
15193,160615008033,Fretterode
15194,160615008036,Gerbershausen
15195,160615008048,Hohengandern
15196,160615008057,Kirchgandern
15197,160615008066,Lindewerra
15198,160615008069,Marth
15199,160615008078,Rohrberg
15200,160615008082,Rustenfelde
15201,160615008083,Schachtebich
15202,160615008102,Wahlhausen
15204,160615009012,Bodenrode-Westhausen
15205,160615009034,Geisleden
15206,160615009039,Glasehausen
15207,160615009047,Heuthen
15208,160615009049,Hohes Kreuz
15209,160615009076,Reinholterode
15210,160615009089,Steinbach
15211,160615009107,Wingerode
15213,160615012002,Asbach-Sickenberg
15214,160615012007,Birkenfelde
15215,160615012024,Dietzenrode/Vatterode
15216,160615012028,Eichstruth
15217,160615012065,Lenterode
15218,160615012067,Lutter
15219,160615012068,Mackenrode
15220,160615012077,Röhrig
15221,160615012084,Schönhagen
15222,160615012091,Steinheuterode
15223,160615012096,Thalwenden
15224,160615012097,Uder
15225,160615012111,Wüstheuterode
15227,160615013018,Büttstedt
15228,160615013027,Effelder
15229,160615013041,Großbartloff
15230,160615013063,Küllstedt
15231,160615013101,Wachstedt
15233,160615014004,Bernterode (bei Heilbad Heiligenstadt)
15234,160615014023,Dieterode
15235,160615014035,Geismar
15236,160615014056,Kella
15237,160615014062,Krombach
15238,160615014075,Pfaffschwende
15239,160615014085,Schwobfeld
15240,160615014086,Sickerode
15241,160615014098,Volkerode
15242,160615014105,Wiesenfeld
15243,160615014113,Schimberg
15246,160620005005,"Ellrich, Stadt"
15248,160620041041,"Nordhausen, Stadt"
15250,160620049049,Sollstedt
15252,160620062062,Hohenstein
15254,160620063063,Werther
15256,160625004009,Großlohra
15257,160625004014,Hainrode/Hainleite
15258,160625004026,Kleinfurra
15259,160625004039,Nohra
15260,160625004058,Wipperdorf
15261,160625004059,Wolkramshausen
15263,160625006004,Buchholz
15264,160625006016,Harzungen
15265,160625006018,Herrmannsacker
15266,160625006022,Ilfeld
15267,160625006036,Neustadt/Harz
15268,160625006038,Niedersachswerfen
15270,160625052002,"Bleicherode, Stadt"
15271,160625052006,Etzelsrode
15272,160625052007,Friedrichsthal
15273,160625052024,Kehmstedt
15274,160625052025,Kleinbodungen
15275,160625052029,Kraja
15276,160625052033,Lipprechterode
15277,160625052037,Niedergebra
15279,160625053008,Görsbach
15280,160625053054,Urbach
15281,160625053064,"Heringen/Helme, Stadt"
15284,160630002002,"Bad Liebenstein, Stadt"
15286,160630018018,Dorndorf
15288,160630054054,Merkers-Kieselbach
15290,160630072072,"Stadtlengsfeld, Stadt"
15292,160630076076,"Treffurt, Stadt"
15294,160630078078,Unterbreizbach
15296,160630092092,Wutha-Farnroda
15298,160630094094,Moorgrund
15300,160630097097,Gerstungen
15302,160630098098,Hörselberg-Hainich
15304,160635001004,Barchfeld
15305,160635001041,Immelborn
15307,160635003007,"Berka/Werra, Stadt"
15308,160635003014,Dankmarshausen
15309,160635003017,Dippach
15310,160635003036,Großensee
15312,160635004009,Brunnhartshausen
15313,160635004015,Dermbach
15314,160635004059,Neidhartshausen
15315,160635004062,Oechsen
15316,160635004081,Urnshausen
15317,160635004084,Weilar
15318,160635004086,Wiesenthal
15319,160635004093,Zella/Rhön
15321,160635006006,Berka v. d. Hainich
15322,160635006008,Bischofroda
15323,160635006019,Ebenshausen
15324,160635006028,Frankenroda
15325,160635006037,Hallungen
15326,160635006049,Lauterbach
15327,160635006055,Mihla
15328,160635006058,Nazza
15330,160635008001,Andenhausen
15331,160635008016,Diedorf/Rhön
15332,160635008023,Empfertshausen
15333,160635008026,Fischbach/Rhön
15334,160635008043,Kaltenlengsfeld
15335,160635008044,"Kaltennordheim, Stadt"
15336,160635008045,Klings
15338,160635010053,Martinroda
15339,160635010082,"Vacha, Stadt"
15340,160635010083,Völkershausen
15341,160635010087,Wölferbütt
15343,160635011013,"Creuzburg, Stadt"
15344,160635011039,Ifta
15345,160635011046,Krauthausen
15347,160635050069,Schweina
15348,160635050073,Steinbach
15350,160635051003,"Bad Salzungen, Stadt"
15351,160635051051,Leimbach
15353,160635054029,Frauensee
15354,160635054075,Tiefenort
15356,160635055024,Ettenhausen a.d. Suhl
15357,160635055052,Marksuhl
15358,160635055089,Wolfsburg-Unkeroda
15360,160635056011,Buttlar
15361,160635056032,"Geisa, Stadt"
15362,160635056033,Gerstengrund
15363,160635056068,Schleid
15365,160635057066,"Ruhla, Stadt"
15366,160635057071,Seebach
15369,160640003003,"Bad Langensalza, Stadt"
15371,160640014014,Dünwald
15373,160640024024,Heyerode
15375,160640046046,"Mühlhausen/Thüringen, Stadt"
15377,160640066066,Weinbergen
15379,160640069069,Katharinenberg
15381,160640071071,Unstruttal
15383,160640072072,Menteroda
15385,160640073073,Anrode
15387,160645001004,"Bad Tennstedt, Stadt"
15388,160645001005,Ballhausen
15389,160645001007,Blankenburg
15390,160645001009,Bruchstedt
15391,160645001021,Haussömmern
15392,160645001027,Hornsömmern
15393,160645001033,Kirchheilingen
15394,160645001036,Klettstedt
15395,160645001038,Kutzleben
15396,160645001045,Mittelsömmern
15397,160645001061,Sundhausen
15398,160645001062,Tottleben
15399,160645001064,Urleben
15401,160645004025,Hildebrandshausen
15402,160645004042,Lengenfeld unterm Stein
15403,160645004055,Rodeberg
15405,160645006001,Altengottern
15406,160645006017,Flarchheim
15407,160645006018,Großengottern
15408,160645006023,Heroldishausen
15409,160645006047,Mülverstedt
15410,160645006058,Schönstedt
15411,160645006065,Weberstedt
15413,160645008032,Kammerforst
15414,160645008039,Langula
15415,160645008049,Niederdorla
15416,160645008051,Oberdorla
15417,160645008053,Oppershausen
15419,160645009008,Bothenheilingen
15420,160645009029,Issersheilingen
15421,160645009035,Kleinwelsbach
15422,160645009037,Körner
15423,160645009043,Marolterode
15424,160645009048,Neunheilingen
15425,160645009052,Obermehler
15426,160645009057,"Schlotheim, Stadt"
15428,160645051019,Großvargula
15429,160645051022,Herbsleben
15432,160650002002,"Artern/Unstrut, Stadt"
15434,160650003003,"Bad Frankenhausen/Kyffhäuser, Stadt"
15436,160650032032,Helbedündorf
15438,160650061061,"Roßleben, Stadt"
15440,160650067067,"Sondershausen, Stadt"
15442,160655001011,Bretleben
15443,160655001016,Etzleben
15444,160655001022,Gorsleben
15445,160655001031,Hauteroda
15446,160655001033,"Heldrungen, Stadt"
15447,160655001034,Hemleben
15448,160655001052,Oberheldrungen
15449,160655001054,Oldisleben
15451,160655002012,"Clingen, Stadt"
15452,160655002023,"Greußen, Stadt"
15453,160655002048,Niederbösa
15454,160655002074,Topfstedt
15455,160655002075,Trebra
15456,160655002077,Wasserthaleben
15457,160655002079,Westgreußen
15458,160655002084,"Großenehrich, Stadt"
15460,160655005004,Badra
15461,160655005006,Bendeleben
15462,160655005021,Göllingen
15463,160655005027,Günserode
15464,160655005029,Hachelbich
15465,160655005051,Oberbösa
15466,160655005062,Rottleben
15467,160655005066,Seega
15468,160655005068,Steinthaleben
15470,160655006008,Borxleben
15471,160655006019,Gehofen
15472,160655006035,Heygendorf
15473,160655006039,Ichstedt
15474,160655006042,Kalbsrieth
15475,160655006046,Mönchpfiffel-Nikolausrieth
15476,160655006047,Nausitz
15477,160655006056,Reinsdorf
15478,160655006057,Ringleben
15479,160655006076,Voigtstedt
15481,160655052001,Abtsbessingen
15482,160655052005,Bellstedt
15483,160655052014,"Ebeleben, Stadt"
15484,160655052018,Freienbessingen
15485,160655052038,Holzsußra
15486,160655052058,Rockstedt
15487,160655052072,Thüringenhausen
15488,160655052082,Wolferschwenda
15490,160655054013,Donndorf
15491,160655054081,"Wiehe, Stadt"
15494,160660006006,Benshausen
15496,160660014014,"Brotterode, Kurort, Stadt"
15498,160660023023,Floh-Seligenthal
15500,160660047047,"Oberhof, Stadt"
15502,160660063063,"Schmalkalden, Kurort, Stadt"
15504,160660064064,Schwallungen
15506,160660069069,"Steinbach-Hallenberg, Kurort, Stadt"
15508,160660074074,Trusetal
15510,160660092092,"Zella-Mehlis, Stadt"
15512,160660093093,Rhönblick
15514,160660094094,Grabfeld
15516,160665002015,Christes
15517,160665002016,Dillstädt
15518,160665002038,Kühndorf
15519,160665002058,Rohr
15520,160665002065,Schwarza
15521,160665002079,Utendorf
15523,160665004001,Altersbach
15524,160665004008,Bermbach
15525,160665004051,"Oberschönau, Kurort"
15526,160665004062,Rotterode
15527,160665004067,Springstille
15528,160665004077,Unterschönau
15529,160665004082,Viernau
15531,160665005002,Aschenhausen
15532,160665005012,Birx
15533,160665005019,Erbenhausen
15534,160665005024,Frankenheim/Rhön
15535,160665005035,Kaltensundheim
15536,160665005036,Kaltenwestheim
15537,160665005043,Melpers
15538,160665005048,Oberkatz
15539,160665005052,Oberweid
15540,160665005078,Unterweid
15542,160665008003,Bauerbach
15543,160665008005,Belrieth
15544,160665008017,Einhausen
15545,160665008018,Ellingshausen
15546,160665008039,Leutersdorf
15547,160665008045,Neubrunn
15548,160665008049,Obermaßfeld-Grimmenthal
15549,160665008057,Ritschenhausen
15550,160665008081,Vachdorf
15551,160665008088,Wölfershausen
15553,160665013025,Friedelshausen
15554,160665013033,Hümpfershausen
15555,160665013041,Mehmels
15556,160665013044,Metzels
15557,160665013053,Oepfershausen
15558,160665013075,Unterkatz
15559,160665013083,Wahns
15560,160665013084,Wallbach
15561,160665013085,Walldorf
15562,160665013086,"Wasungen, Stadt"
15564,160665050028,Henneberg
15565,160665050042,"Meiningen, Stadt"
15566,160665050056,Rippershausen
15567,160665050071,Stepfershausen
15568,160665050073,Sülzfeld
15569,160665050076,Untermaßfeld
15571,160665051013,Breitungen/Werra
15572,160665051022,Fambach
15573,160665051059,Rosa
15574,160665051061,Roßdorf
15577,160670019019,"Friedrichroda, Stadt"
15579,160670029029,"Gotha, Stadt"
15581,160670064064,Tabarz/Thür. Wald
15583,160670065065,"Tambach-Dietharz/Thür. Wald, Stadt"
15585,160670072072,"Waltershausen, Stadt"
15587,160670083083,Leinatal
15589,160670084084,Emsetal
15591,160670086086,Drei Gleichen
15593,160670087087,Nesse-Apfelstädt
15595,160675001013,Emleben
15596,160675001025,Georgenthal/Thür. Wald
15597,160675001036,Herrenhof
15598,160675001039,Hohenkirchen
15599,160675001054,Petriroda
15601,160675003002,Aspach
15602,160675003012,Ebenheim
15603,160675003023,Fröttstädt
15604,160675003038,Hörselgau
15605,160675003042,Laucha
15606,160675003045,Mechterstädt
15607,160675003046,Metebach
15608,160675003066,Teutleben
15609,160675003069,Trügleben
15610,160675003077,Weingarten
15612,160675006003,Ballstädt
15613,160675006005,Brüheim
15614,160675006006,Bufleben
15615,160675006021,Friedrichswerth
15616,160675006027,Goldbach
15617,160675006035,Haina
15618,160675006037,Hochheim
15619,160675006056,Remstädt
15620,160675006063,Sonneborn
15621,160675006074,Wangenheim
15622,160675006075,Warza
15623,160675006078,Westhausen
15625,160675007004,Bienstädt
15626,160675007016,Eschenbergen
15627,160675007022,Friemar
15628,160675007047,Molschleben
15629,160675007052,Nottleben
15630,160675007055,Pferdingsleben
15631,160675007068,Tröchtelborn
15632,160675007071,Tüttleben
15633,160675007082,Zimmernsupra
15635,160675012009,Dachwig
15636,160675012011,Döllstädt
15637,160675012026,Gierstädt
15638,160675012033,Großfahner
15639,160675012067,Tonna
15641,160675050008,Crawinkel
15642,160675050032,Gräfenhain
15643,160675050044,Luisenthal
15644,160675050053,"Ohrdruf, Stadt"
15645,160675050081,Wölfis
15647,160675051059,Schwabhausen
15648,160675051085,Günthersleben-Wechmar
15651,160680051051,"Sömmerda, Stadt"
15653,160680058058,"Weißensee, Stadt"
15655,160685001006,"Buttstädt, Stadt"
15656,160685001008,Ellersleben
15657,160685001011,Eßleben-Teutleben
15658,160685001016,Großbrembach
15659,160685001023,Guthmannshausen
15660,160685001024,Hardisleben
15661,160685001031,Kleinbrembach
15662,160685001035,Mannstedt
15663,160685001038,Olbersleben
15664,160685001046,Rudersdorf
15666,160685002002,Andisleben
15667,160685002014,"Gebesee, Stadt"
15668,160685002045,Ringleben
15669,160685002057,Walschleben
15671,160685005004,Bilzingsleben
15672,160685005005,Büchel
15673,160685005012,Frömmstedt
15674,160685005015,Griefstedt
15675,160685005022,Günstedt
15676,160685005027,Herrnschwende
15677,160685005028,Kannawurf
15678,160685005029,"Kindelbrück, Stadt"
15679,160685005043,Riethgen
15681,160685006003,Beichlingen
15682,160685006018,Großmonra
15683,160685006019,Großneuhausen
15684,160685006033,Kleinneuhausen
15685,160685006034,"Kölleda, Stadt"
15686,160685006041,Ostramondra
15687,160685006042,"Rastenberg, Stadt"
15688,160685006047,Schillingstedt
15690,160685009013,Gangloffsömmern
15691,160685009025,Haßleben
15692,160685009026,Henschleben
15693,160685009044,Riethnordhausen
15694,160685009049,Schwerstedt
15695,160685009053,Straußfurt
15696,160685009059,Werningshausen
15697,160685009062,Wundersleben
15699,160685010001,Alperstedt
15700,160685010017,Großmölsen
15701,160685010021,Großrudestedt
15702,160685010032,Kleinmölsen
15703,160685010037,Nöda
15704,160685010039,Ollendorf
15705,160685010055,Udestedt
15707,160685011007,Eckstedt
15708,160685011036,Markvippach
15709,160685011048,Schloßvippach
15710,160685011052,Sprötau
15711,160685011056,Vogelsberg
15713,160685050009,Elxleben
15714,160685050061,Witterda
15717,160690014014,Gleichamberg
15719,160690024024,"Hildburghausen, Stadt"
15721,160690039039,Sachsenbrunn
15723,160690042042,Schleusegrund
15725,160690043043,"Schleusingen, Stadt"
15727,160690048048,St.Kilian
15729,160690049049,Straufhain
15731,160690051051,"Themar, Stadt"
15733,160690053053,Veilsdorf
15735,160690059059,Nahetal-Waldau
15737,160690061061,Masserberg
15739,160695002001,Ahlstädt
15740,160695002003,Beinerstadt
15741,160695002004,Bischofrod
15742,160695002008,Dingsleben
15743,160695002009,Ehrenberg
15744,160695002011,Eichenberg
15745,160695002016,Grimmelshausen
15746,160695002017,Grub
15747,160695002021,Henfstädt
15748,160695002025,Kloster Veßra
