"","area","heat"
"1000","010605086067","316.265059905504"
"1001","010605086069","308.704460641397"
"1002","010605086070","310.523744228647"
"1003","010605086071","310.946116905151"
"1004","010605086075","318.568401547612"
"1005","010605086079","342.921532693604"
"1006","010605086081","353.89657385161"
"1007","010605086090","316.082257717901"
"1008","010605086091","314.755895613809"
"1009","010605086093","306.667079241826"
"1010","010605086096","301.309516345487"
"1011","010605086097","297.214600285684"
"1012","010605086098","318.124776049441"
"1013","010610029029","315.379799700904"
"1014","010610046046","318.553872635854"
"1015","010610113113","315.44761128184"
"1016","010615104005","304.377151385245"
"1018","010615104017","314.759217492607"
"1021","010615104061","308.413719726243"
"1023","010615104072","299.292040857589"
"1024","010615104079","312.281609961445"
"1025","010615104109","326.441922841508"
"1027","010615134004","321.890750900384"
"1028","010615134012","302.167175285655"
"1029","010615134015","320.631116443696"
"1030","010615134027","298.135740041475"
"1031","010615134037","304.075633201768"
"1032","010615134041","299.235751825095"
"1033","010615134044","308.686564107004"
"1034","010615134050","309.451266678685"
"1036","010615134074","302.195489994854"
"1037","010615134101","312.029615328274"
"1038","010615134118","314.523371761488"
"1041","010615138024","318.203804412265"
"1042","010615138034","311.429435388954"
"1043","010615138035","298.968065857259"
"1044","010615138039","318.268877454835"
"1045","010615138040","297.891981211253"
"1046","010615138045","322.488452745732"
"1047","010615138047","292.845431431543"
"1048","010615138052","317.190702281689"
"1050","010615138065","313.630663421646"
"1051","010615138067","321.252142008273"
"1052","010615138070","333.058130096176"
"1053","010615138082","304.174766380785"
"1054","010615138083","304.405947226655"
"1055","010615138083","304.405947226655"
"1056","010615138083","304.405947226655"
"1057","010615138083","304.405947226655"
"1058","010615138083","304.405947226655"
"1059","010615138083","304.405947226655"
"1060","010615138083","304.405947226655"
"1061","010615138083","304.405947226655"
"1062","010615138084","317.611933690551"
"1064","010615138100","317.298566666115"
"1066","010615153006","320.792587395316"
"1067","010615153022","311.145581399092"
"1069","010615153030","304.080319353659"
"1070","010615153055","312.621368443681"
"1071","010615153056","296.316762525574"
"1072","010615153057","315.586440404408"
"1073","010615153073","312.860290727216"
"1074","010615153092","317.958586437973"
"1075","010615153104","307.774386304938"
"1078","010615168011","307.567355992583"
"1080","010615168014","280.4287961704"
"1082","010615168031","347.244893213501"
"1084","010615168043","307.548004936279"
"1086","010615168066","328.910671896635"
"1090","010615168085","319.277575342653"
"1091","010615168087","305.54134741533"
"1092","010615168091","314.438015151753"
"1093","010615168097","312.586614808008"
"1095","010615168105","308.959747795154"
"1097","010615168107","326.629706588902"
"1098","010615168108","314.25318955023"
"1100","010615179007","306.2024791741"
"1101","010615179018","317.550376553834"
"1107","010615179063","327.96534340028"
"1108","010615179077","306.508757772454"
"1109","010615179095","306.762346901765"
"1110","010615179102","310.850223557896"
"1111","010615179110","300.549843696728"
"1112","010615179119","323.350076963565"
"1113","010615189019","305.930387581912"
"1115","010615189036","312.391520916098"
"1117","010615189042","312.993797932661"
"1118","010615189049","313.368593139254"
"1120","010615189071","317.433474819714"
"1122","010615189086","296.510500076028"
"1123","010615189088","328.71084702625"
"1125","010615189093","302.656643386596"
"1126","010615189096","333.653988437597"
"1130","010615189116","315.845900793796"
"1131","010615189117","296.811589543476"
"1132","010620001001","311.124792697289"
"1133","010620004004","318.567879641283"
"1134","010620006006","310.732929007842"
"1135","010620009009","308.850533634823"
"1136","010620018018","313.658319809374"
"1137","010620023023","315.041142588407"
"1138","010620053053","316.877853421733"
"1139","010620060060","311.279054765386"
"1140","010620061061","311.844377945151"
"1141","010620076076","306.677353560046"
"1142","010620090090","312.139532277791"
"1143","010625207019","318.575844849027"
"1144","010625207046","298.029893398256"
"1145","010625207050","319.775991080598"
"1146","010625207056","314.143952942325"
"1147","010625207062","309.701154124906"
"1148","010625207065","314.295035147436"
"1149","010625207089","332.171105688856"
"1150","010625207091","306.970015573004"
"1151","010625207092","320.061112543487"
"1152","010625218005","309.093531507318"
"1153","010625218014","299.212488150015"
"1154","010625218016","305.033657905621"
"1155","010625218027","315.635594874957"
"1156","010625218036","311.447447233524"
"1157","010625218051","313.20506873626"
"1158","010625218078","307.440709129585"
"1159","010625218081","310.534894098504"
"1160","010625244003","300.194703911789"
"1161","010625244003","300.194703911789"
"1162","010625244003","300.194703911789"
"1163","010625244003","300.194703911789"
"1164","010625244003","300.194703911789"
"1165","010625244003","300.194703911789"
"1166","010625244003","300.194703911789"
"1167","010625244003","300.194703911789"
"1168","010625244008","304.353557840103"
"1169","010625244025","323.121826553133"
"1170","010625244031","323.766653724906"
"1171","010625244032","332.676908881757"
"1172","010625244039","300.249354284939"
"1173","010625244048","313.185678036568"
"1174","010625244059","316.748066643944"
"1175","010625244083","309.819374915565"
"1176","010625244087","304.412030828525"
"1177","010625244093","300.878127128037"
"1178","010625244094","318.259005907431"
"1179","010625262011","341.732675136343"
"1180","010625262035","309.846897275092"
"1181","010625262069","311.608204019419"
"1182","010625262071","310.657880405531"
"1183","010625262088","313.777278262007"
"1184","010625270020","320.362490261486"
"1185","010625270021","305.972266129561"
"1186","010625270022","307.776430658865"
"1190","010625270045","311.341644300902"
"1191","010625270058","300.050753199285"
"1192","010625270082","311.885071923431"
"1193","010625270086","307.952985235993"
"1194","02","320.112151022465"
"1195","031010000000","318.941199088687"
"1196","031020000000","318.800255311223"
"1197","031030000000","318.897348867435"
"1198","031510009009","323.365437029715"
"1199","031510025025","319.603946964297"
"1200","031510040040","311.627967010802"
"1201","031515401002","309.111744391072"
"1202","031515401004","330.018073614207"
"1203","031515401014","301.067440705972"
"1204","031515401020","319.042018983264"
"1205","031515401030","302.666310193669"
"1206","031515401039","317.577517677609"
"1207","031515402003","320.489946854849"
"1208","031515402005","320.06557631785"
"1209","031515402008","310.673599545489"
"1210","031515402021","308.627808584114"
"1211","031515402024","308.011549495509"
"1212","031515402031","311.362885133825"
"1213","031515402032","318.078606709475"
"1214","031515403007","319.157494531589"
"1215","031515403011","306.138285715228"
"1216","031515403019","329.15014639777"
"1217","031515403028","321.980894672948"
"1218","031515403029","302.197579972506"
"1219","031515404006","316.466246729951"
"1220","031515404013","318.826820063984"
"1221","031515404022","317.074973912666"
"1222","031515404037","307.639224261379"
"1223","031515405012","311.075402441564"
"1224","031515405015","312.464068964906"
"1225","031515405017","317.389236266301"
"1226","031515405018","320.444761994193"
"1227","031515406001","315.102902858426"
"1228","031515406016","310.206869851747"
"1229","031515406023","305.396081487465"
"1230","031515406027","303.734569822408"
"1231","031515406034","308.294102452838"
"1232","031515406041","305.24320024135"
"1233","031515407010","320.464596872005"
"1234","031515407026","320.547779425279"
"1235","031515407033","335.433548981605"
"1236","031515407035","331.208511659895"
"1237","031515407036","319.191931851037"
"1238","031515407038","324.725994817169"
"1239","031520001001","312.014329835737"
"1240","031520004004","310.145903055891"
"1241","031520007007","312.295482208864"
"1242","031520009009","309.247708993356"
"1243","031520011011","308.498782202453"
"1244","031520012012","327.173109389076"
"1245","031520016016","317.485622732135"
"1246","031520021021","312.053415348567"
"1247","031520026026","314.070200751754"
"1248","031525401005","324.615526465316"
"1249","031525401006","319.909858651902"
"1250","031525401013","330.141422174275"
"1251","031525401017","303.62033660249"
"1252","031525401023","305.429481205513"
"1253","031525402002","318.346661342533"
"1254","031525402003","314.692588641208"
"1255","031525402010","318.262566532019"
"1256","031525402014","319.917991333889"
"1257","031525402018","304.498489716299"
"1258","031525402019","305.044065729503"
"1259","031525402020","311.948795679116"
"1260","031525402022","316.225728438875"
"1261","031525402028","306.450356891128"
"1262","031525402029","300.555019239017"
"1263","031525403008","302.552417481165"
"1264","031525403015","321.241642650568"
"1265","031525403024","310.640464127258"
"1266","031525403025","313.557478537563"
"1267","031525403025","313.557478537563"
"1268","031525403025","313.557478537563"
"1269","031525403025","313.557478537563"
"1270","031525403025","313.557478537563"
"1271","031525403025","313.557478537563"
"1272","031525403025","313.557478537563"
"1273","031525403025","313.557478537563"
"1274","031525403027","321.635206323269"
"1275","031530002002","316.234645074656"
"1276","031530003003","315.336590753884"
"1277","031530005005","315.838377676854"
"1278","031530007007","312.989807730516"
"1279","031530008008","309.397232631742"
"1280","031530010010","309.996721695714"
"1281","031530012012","317.471803841393"
"1282","031530013013","313.234563273515"
"1283","031535401006","301.1761024648"
"1284","031535401009","311.624242526861"
"1285","031535401014","302.779091070789"
"1286","031535402001","317.55367267391"
"1287","031535402004","332.890922823946"
"1289","031535402015","301.053596725708"
"1290","031540003003","306.858469038403"
"1291","031540010010","314.656991125516"
"1292","031540013013","310.632101626786"
"1293","031540014014","306.018109995037"
